CN,PLT_CN,CONDID,HABTYPCD,FPAG
22404544010497,22398489010497,1,CHS524,CHS5
24545352010900,24545346010900,3,CHF125,CHF1
22404505010497,22398483010497,1,CFS351,CFS3
24546151010900,24546149010900,1,CFS257,CFS2
22404521010497,22398486010497,1,CFS351,CFS3
24545885010900,24545883010900,1,CFS254,CFS2
22404573010497,22398494010497,1,CFS251,CFS2
22404580010497,22398495010497,1,CHF125,CHF1
24544987010900,24544985010900,1,CHF221,CHF2
24544498010900,24544490010900,3,CFS257,CFS2
22404589010497,22398497010497,1,CFS257,CFS2
22404519010497,22398485010497,1,CFS251,CFS2
22404535010497,22398488010497,1,CFS257,CFS2
22404507010497,22398484010497,1,CHS125,CHS1
22404568010497,22398491010497,1,CFS257,CFS2
22404526010497,22398487010497,1,CFS151,CFS1
24543976010900,24543974010900,1,CHS524,CHS5
22404545010497,22398490010497,1,CFS257,CFS2
24546673010900,24546671010900,1,CFS251,CFS2
24545348010900,24545346010900,1,CHF125,CHF1
24545350010900,24545346010900,2,CHF125,CHF1
24495367010900,24495364010900,1,CDS241,CDS2
24498454010900,24498450010900,2,CFS550,CFS5
24499033010900,24499031010900,1,CFS251,CFS2
24497168010900,24497166010900,1,CWS555,CWS5
24496623010900,24496621010900,1,CFS257,CFS2
22405238010497,22398597010497,1,CMS216,CMS2
22405246010497,22398600010497,1,CMS221,CMS2
24498699010900,24498693010900,2,CFS152,CFS1
24498701010900,24498693010900,3,CFS152,CFS1
22405192010497,22398588010497,1,CFS151,CFS1
22405211010497,22398593010497,1,CFS256,CFS2
22405123010497,22398581010497,1,CFS257,CFS2
24498084010900,24498082010900,1,CAG211,CAG2
24497413010900,24497410010900,1,CFS251,CFS2
22405170010497,22398585010497,1,CFF152,CFF1
22405081010497,22398575010497,1,CHS615,CHS6
24494908010900,24494906010900,1,CHS126,CHS1
22405080010497,22398574010497,1,CFF152,CFF1
24495114010900,24495112010900,1,CFS152,CFS1
22405177010497,22398586010497,1,CMS218,CMS2
22405230010497,22398595010497,1,CHS126,CHS1
22405198010497,22398589010497,2,CFS257,CFS2
22405062010497,22398572010497,1,CWS222,CWS2
24495781010900,24495777010900,2,CWS224,CWS2
22405077010497,22398573010497,1,CFS257,CFS2
22405061010497,22398571010497,1,CHF221,CHF2
24494718010900,24494715010900,1,CHF124,CHF1
22405158010497,22398584010497,1,CFS251,CFS2
22405204010497,22398591010497,1,CFS254,CFS2
22405183010497,22398587010497,1,CFS257,CFS2
22405084010497,22398577010497,1,CHS126,CHS1
22405221010497,22398594010497,1,CHS615,CHS6
22405116010497,22398580010497,1,CMS210,CMS2
24497599010900,24497597010900,1,CHS127,CHS1
24496394010900,24496392010900,1,CHF124,CHF1
22405090010497,22398578010497,1,CFS257,CFS2
22405083010497,22398576010497,1,CFS152,CFS1
24508544010900,24508542010900,1,CPG141,CPG1
22403969010497,22398409010497,1,CAS311,CAS3
22403889010497,22398393010497,1,CDS639,CDS6
22403998010497,22398414010497,1,CES113,CES1
22404000010497,22398415010497,1,CDS412,CDS4
22403944010497,22398406010497,1,CDG131,CDG1
22404007010497,22398656010497,1,CES213,CES2
22403977010497,22398411010497,1,CES211,CES2
22403860010497,22398386010497,1,CDS833,CDS8
24509897010900,24509895010900,1,CDS412,CDS4
24511792010900,24511790010900,1,CDS832,CDS8
24511794010900,24511790010900,2,CDS832,CDS8
22403996010497,22398413010497,1,CDS639,CDS6
22403993010497,22398412010497,1,CMS356,CMS3
22403954010497,22398649010497,1,CFS234,CFS2
24511567010900,24511565010900,1,CAG112,CAG1
24506534010900,24506532010900,1,CEF424,CEF4
22403872010497,22398391010497,1,CWS554,CWS5
22403882010497,22398392010497,1,CDS638,CDS6
22403883010497,22398392010497,2,CDS412,CDS4
24507132010900,24507130010900,1,CPS241,CPS2
22403965010497,22398408010497,1,CDS640,CDS6
24507597010900,24507595010900,1,CMS354,CMS3
24506865010900,24506863010900,1,CDS639,CDS6
24506867010900,24506863010900,2,CDS639,CDS6
22403938010497,22398405010497,1,CW6124,CW61
24511346010900,24511344010900,1,CDS412,CDS4
24508280010900,24508278010900,1,CDS639,CDS6
24510128010900,24510126010900,1,CPS241,CPS2
22403864010497,22398388010497,1,CES113,CES1
24507361010900,24507359010900,1,CA,CA
24509235010900,24509233010900,1,CHS142,CHS1
22403906010497,22398398010497,1,CE413,CE41
22403891010497,22398394010497,1,CDS639,CDS6
24508104010900,24508102010900,1,CDS639,CDS6
24510327010900,24510325010900,1,CDG131,CDG1
24511127010900,24511125010900,1,CES113,CES1
22403935010497,22398404010497,1,CWS226,CWS2
22403894010497,22398395010497,1,CCS211,CCS2
22403912010497,22398400010497,1,CWG124,CWG1
24509570010900,24509568010900,1,CDS640,CDS6
24509016010900,24509014010900,1,CES211,CES2
24507814010900,24507810010900,2,CWS338,CWS3
22403895010497,22398396010497,1,CHS143,CHS1
22403869010497,22398390010497,1,CHS142,CHS1
24510897010900,24510895010900,1,CDS412,CDS4
24508762010900,24508760010900,1,CCS211,CCS2
24539825010900,24539823010900,1,CFS234,CFS2
22404478010497,22398481010497,1,CCHS142,CCHS
22404470010497,22398478010497,1,CDG131,CDG1
22404425010497,22398471010497,1,CWS338,CWS3
22404400010497,22398468010497,1,CWS551,CWS5
26125677010900,26125675010900,1,CDS412,CDS4
26125679010900,26125675010900,2,CDS412,CDS4
22404481010497,22398482010497,1,CFS333,CFS3
24539173010900,24539171010900,1,CEF424,CEF4
24538414010900,24538412010900,1,CDG322,CDG3
24540869010900,24540867010900,1,CDS639,CDS6
24538989010900,24538987010900,1,CDS639,CDS6
24538133010900,24538131010900,1,CDF411,CDF4
24538838010900,24538836010900,1,CD,CD
24540116010900,24540114010900,1,CHF223,CHF2
24540118010900,24540114010900,2,CHF223,CHF2
24539570010900,24539568010900,1,CDS639,CDS6
22404435010497,22398475010497,1,CWF444,CWF4
22404429010497,22398473010497,1,CAS311,CAS3
24541151010900,24541144010900,2,CP,CP
24541936010900,24541934010900,1,CWS224,CWS2
24542424010900,24542422010900,1,CP,CP
24541547010900,24541545010900,1,HO,HO
24541765010900,24541763010900,1,CWS534,CWS5
24542595010900,24542593010900,1,CWS536,CWS5
24543082010900,24543080010900,1,CP,CP
24541309010900,24541307010900,1,HO,HO
24542844010900,24542842010900,1,CP,CP
24542250010900,24542248010900,1,CP,CP
24480783010900,24480780010900,1,CP,CP
24481697010900,24481695010900,1,CEF211,CEF2
24481699010900,24481695010900,2,CEF211,CEF2
24482026010900,24482023010900,1,CES422,CES4
13196124010497,13196120010497,1,CE,CE
24482773010900,24482771010900,1,CD,CD
24477959010900,24477957010900,1,CPS227,CPS2
22404773010497,22398523010497,2,CDS632,CDS6
22404774010497,22398523010497,3,CDG131,CDG1
24482281010900,24482278010900,1,CAS311,CAS3
24484065010900,24484062010900,1,CDG131,CDG1
22404789010497,22398527010497,1,CDS813,CDS8
24481530010900,24481528010900,1,CDS674,CDS6
22404657010497,22398505010497,1,CDG131,CDG1
24480437010900,24480435010900,1,CDG131,CDG1
22404668010497,22398508010497,1,CES426,CES4
24478064010900,24478062010900,1,CPG122,CPG1
24483233010900,24483230010900,1,CDS411,CDS4
24480266010900,24480264010900,1,CPS521,CPS5
22404704010497,22398515010497,1,CDS655,CDS6
24478450010900,24478447010900,1,CDS639,CDS6
22404797010497,22398529010497,1,CDG131,CDG1
22404831010497,22398534010497,1,CEG311,CEG3
22404644010497,22398503010497,1,CES413,CES4
22404834010497,22398535010497,1,CES113,CES1
22404835010497,22398535010497,2,CES113,CES1
22404804010497,22398530010497,1,CDS674,CDS6
22404697010497,22398514010497,1,CDS411,CDS4
24480604010900,24480602010900,1,CDS412,CDS4
24482960010900,24482958010900,1,CD,CD
22404794010497,22398528010497,1,CDS647,CDS6
22404795010497,22398528010497,2,CDS632,CDS6
22404691010497,22398513010497,1,CES426,CES4
22404655010497,22398504010497,1,CDG322,CDG3
22404656010497,22398504010497,2,CDG322,CDG3
22404853010497,22398537010497,1,CES412,CES4
22404841010497,22398536010497,1,CDS674,CDS6
24478228010900,24478225010900,1,CAC113,CAC1
24483709010900,24483705010900,1,CES211,CES2
24479648010900,24479644010900,1,CDG322,CDG3
24479238010900,24479236010900,1,CEF211,CEF2
24479421010900,24479417010900,1,CES342,CES3
24482542010900,24482539010900,1,CES425,CES4
24482544010900,24482539010900,2,CAC111,CAC1
24478669010900,24478667010900,1,CPS227,CPS2
24478751010900,24478749010900,1,CPS227,CPS2
24484548010900,24484545010900,1,CDS632,CDS6
24483470010900,24483467010900,1,CDG131,CDG1
24483476010900,24483467010900,3,CDG131,CDG1
22404736010497,22398518010497,1,CEFH23,CEFH
22404665010497,22398507010497,1,CDS411,CDS4
24481196010900,24481193010900,1,CEM211,CEM2
22404763010497,22398521010497,1,CDS814,CDS8
22404717010497,22398517010497,1,CDS655,CDS6
24478999010900,24478997010900,1,CDS636,CDS6
22404687010497,22398512010497,1,CDS1813,CDS1
22404780010497,22398524010497,1,CDS639,CDS6
24480043010900,24480041010900,1,CEF441,CEF4
24480045010900,24480041010900,2,CEF211,CEF2
22404809010497,22398532010497,1,CDS636,CDS6
24477675010900,24477672010900,1,CDS412,CDS4
24477679010900,24477672010900,3,CDS412,CDS4
24478865010900,24478863010900,1,CPG121,CPG1
22404708010497,22398516010497,1,CDS655,CDS6
22404684010497,22398511010497,1,CES312,CES3
22404786010497,22398526010497,1,CDS632,CDS6
22404783010497,22398525010497,1,CD811,CD81
22404768010497,22398522010497,1,CES211,CES2
24480874010900,24480871010900,1,CES412,CES4
24480876010900,24480871010900,2,CES412,CES4
13196632010497,13196629010497,1,CAS311,CAS3
24484305010900,24484302010900,1,CAS311,CAS3
24479825010900,24479822010900,1,CDG131,CDG1
22404806010497,22398531010497,1,CES424,CES4
22404678010497,22398510010497,1,CPS241,CPS2
24468464010900,24468462010900,1,CMS356,CMS3
24465045010900,24465043010900,1,CW,CW
24465875010900,24465872010900,1,CPG122,CPG1
24467272010900,24467269010900,1,CWS337,CWS3
24465729010900,24465727010900,1,CPS241,CPS2
24466531010900,24466529010900,1,CWF444,CWF4
24469226010900,24469224010900,1,CES211,CES2
22405497010497,22398630010497,1,CWS338,CWS3
24465327010900,24465325010900,1,CES426,CES4
24467732010900,24467730010900,1,CFS413,CFS4
24468037010900,24468035010900,1,CDS675,CDS6
24468929010900,24468927010900,1,CDG131,CDG1
24466224010900,24466222010900,1,CFS234,CFS2
22405507010497,22398634010497,1,CWS338,CWS3
22405506010497,22398633010497,1,CHS143,CHS1
24466040010900,24466033010900,2,HOC211,HOC2
24466042010900,24466033010900,3,HOC211,HOC2
24466736010900,24466734010900,1,CFS232,CFS2
24467528010900,24467526010900,1,CPG231,CPG2
24465576010900,24465574010900,1,CWS554,CWS5
24468792010900,24468790010900,1,CPS241,CPS2
24464896010900,24464894010900,1,CPG231,CPG2
24467138010900,24467136010900,1,CPG231,CPG2
22404219010497,22398445010497,1,CDS814,CDS8
22404220010497,22398445010497,2,CDS814,CDS8
22404160010497,22398437010497,1,CEF423,CEF4
22404161010497,22398437010497,2,CEM211,CEM2
24520895010900,24520893010900,1,CDS627,CDS6
22404148010497,22398436010497,1,CDG131,CDG1
22404181010497,22398441010497,1,CES313,CES3
22404146010497,22398435010497,1,CDS716,CDS7
22404222010497,22398446010497,1,CES412,CES4
22404233010497,22398449010497,1,CDG131,CDG1
22404234010497,22398449010497,2,CDS716,CDS7
22404127010497,22398432010497,1,CDS715,CDS7
22404177010497,22398440010497,1,CDG131,CDG1
24523763010900,24523761010900,1,CDG131,CDG1
24522631010900,24522629010900,1,CDG131,CDG1
24523168010900,24523166010900,1,CDS716,CDS7
24524542010900,24524540010900,1,CDS814,CDS8
24524544010900,24524540010900,2,CDS814,CDS8
24523765010900,24523761010900,2,CDG131,CDG1
22404199010497,22398443010497,1,CDS633,CDS6
22404197010497,22398442010497,1,CDS715,CDS7
24521470010900,24521468010900,1,CDG131,CDG1
22404126010497,22398431010497,1,CES313,CES3
22404129010497,22398433010497,1,CEG311,CEG3
24521037010900,24521035010900,1,CES312,CES3
24520545010900,24520543010900,1,CWF313,CWF3
22404231010497,22398448010497,1,CDG131,CDG1
24522498010900,24522496010900,1,CD,CD
24524870010900,24524868010900,1,CCS211,CCS2
24521987010900,24521985010900,1,CDS633,CDS6
24524304010900,24524302010900,1,CDS633,CDS6
24521472010900,24521468010900,2,CDS715,CDS7
24521627010900,24521625010900,1,CEF421,CEF4
24521629010900,24521625010900,2,CEF422,CEF4
24521993010900,24521985010900,3,CDS633,CDS6
24522858010900,24522856010900,1,CEF421,CEF4
24522860010900,24522856010900,2,CEF421,CEF4
24521320010900,24521318010900,1,CDG332,CDG3
22404227010497,22398447010497,1,CDG311,CDG3
22404175010497,22398439010497,1,CDS715,CDS7
24522205010900,24522203010900,1,CLS521,CLS5
22404130010497,22398434010497,1,CDS716,CDS7
22404131010497,22398434010497,2,CEM211,CEM2
24520753010900,24520751010900,1,CPG122,CPG1
22404204010497,22398444010497,1,CDS633,CDS6
24523381010900,24523379010900,1,CACEF211,CACE
22404121010497,22398430010497,1,CDG131,CDG1
24547475010900,24547473010900,1,CP,CP
24548046010900,24548044010900,1,CPS521,CPS5
24547885010900,24547883010900,1,CD,CD
24489338010900,24489334010900,2,CCF221,CCF2
22404882010497,22398540010497,2,CHS711,CHS7
24486947010900,24486945010900,1,CEF421,CEF4
22404877010497,22398538010497,1,CHF311,CHF3
22404910010497,22398547010497,1,CLS521,CLS5
24486518010900,24486516010900,1,CW,CW
24487696010900,24487694010900,1,CDS633,CDS6
22404905010497,22398545010497,1,CES210,CES2
22404880010497,22398539010497,1,CCF221,CCF2
22404927010497,22398551010497,1,CHF311,CHF3
22404889010497,22398541010497,1,CCF221,CCF2
22404890010497,22398541010497,2,CCF221,CCF2
24487890010900,24487888010900,1,CE,CE
22404941010497,22398554010497,1,CWF411,CWF4
24488202010900,24488200010900,1,CCF222,CCF2
22404950010497,22398556010497,1,CCS311,CCS3
22130150010497,24486919010900,1,CCS311,CCS3
22404945010497,22398555010497,1,CHF311,CHF3
22404946010497,22398555010497,2,CCF221,CCF2
24489010010900,24489008010900,1,CHF521,CHF5
22404912010497,22398549010497,1,CWF411,CWF4
22404913010497,22398549010497,2,CWF411,CWF4
22404903010497,22398544010497,1,CHF311,CHF3
22404931010497,22398552010497,1,CEF421,CEF4
24487264010900,24487262010900,1,CHF521,CHF5
24503527010900,24503525010900,1,CP,CP
24504708010900,24504706010900,1,CD,CD
24456855010900,24456853010900,1,CWS421,CWS4
24456857010900,24456853010900,2,CCF221,CCF2
22405356010497,22398613010497,1,CWF411,CWF4
22405358010497,22398613010497,3,CDS716,CDS7
24459118010900,24459116010900,1,CD,CD
24456308010900,24456306010900,1,CDS633,CDS6
24458323010900,24458321010900,1,CDS814,CDS8
24458688010900,24458686010900,1,CEF111,CEF1
22405372010497,22398616010497,1,CWS421,CWS4
24504561010900,24504559010900,1,CP,CP
24457297010900,24457295010900,1,CHF312,CHF3
24457299010900,24457295010900,2,CCS311,CCS3
24456188010900,24456186010900,1,CP,CP
24456424010900,24456422010900,1,CDS716,CDS7
24457146010900,24457144010900,1,CDS716,CDS7
22405393010497,22398617010497,1,CCF222,CCF2
24457950010900,24457948010900,1,CDS716,CDS7
24456630010900,24456628010900,1,CDG311,CDG3
24458112010900,24458110010900,1,CDS715,CDS7
24505252010900,24505250010900,1,CDS715,CDS7
24505254010900,24505250010900,2,CDS715,CDS7
24458504010900,24458502010900,1,CDS715,CDS7
24504444010900,24504442010900,1,CPS227,CPS2
24457644010900,24457642010900,1,CDS633,CDS6
24505064010900,24505062010900,1,CDG131,CDG1
13194361010497,13194358010497,1,CMS353,CMS3
24834931010900,24834929010900,1,CHF132,CHF1
24834184010900,24834173010900,3,HC,HC
24835296010900,24835294010900,1,CHS132,CHS1
24835298010900,24835294010900,2,CHS141,CHS1
24835106010900,24835104010900,1,CF,CF
24834565010900,24834563010900,1,CF,CF
24836096010900,24836094010900,1,HC,HC
22404351010497,22398699010497,1,CFS218,CFS2
24834788010900,24834781010900,2,CHF4,CHF4
24834790010900,24834781010900,3,CHF4,CHF4
24836804010900,24836801010900,1,CHF134,CHF1
22404368010497,22398702010497,1,CFS218,CFS2
24837039010900,24837037010900,1,CMS241,CMS2
22404383010497,22398703010497,1,CFS218,CFS2
22404385010497,22398703010497,3,CFS218,CFS2
24835591010900,24835589010900,1,CDS6,CDS6
24836277010900,24836275010900,1,CMS250,CMS2
24835807010900,24835805010900,1,CHS251,CHS2
24837231010900,24837229010900,1,CHS133,CHS1
24837396010900,24837394010900,1,CDS255,CDS2
24837620010900,24837618010900,1,CHS139,CHS1
25067278010900,25067276010900,1,CAS211,CAS2
24548541010900,24548539010900,1,CHF1,CHF1
25068203010900,25068201010900,1,CHS135,CHS1
25068205010900,25068201010900,2,CHS129,CHS1
25067993010900,25067991010900,1,HC,HC
13038083010497,13038078010497,2,CH,CH
25067704010900,25067702010900,1,CFS554,CFS5
25066957010900,25066955010900,1,CFS228,CFS2
25067665010900,25067659010900,2,CAS211,CAS2
25068899010900,25068897010900,1,CHS137,CHS1
13198441010497,13198438010497,1,CH2135,CH21
25068520010900,25068518010900,1,CFS110,CFS1
25070010010900,25070007010900,1,CMS246,CMS2
25070289010900,25070287010900,1,CHS7,CHS7
25069636010900,25069634010900,1,CHF250,CHF2
22405014010497,22398781010497,1,CFS231,CFS2
22404967010497,22398775010497,1,CFS554,CFS5
22405021010497,22398782010497,1,CFS218,CFS2
22405039010497,22398785010497,1,CFS212,CFS2
22405040010497,22398786010497,1,CFS218,CFS2
1150348010901,5931296010901,1,CHS513,CHS5
1150352010901,5931423010901,1,CHS621,CHS6
25070607010900,25070604010900,1,CFS226,CFS2
22405006010497,22398778010497,2,CFS212,CFS2
22404996010497,22398776010497,1,CES113,CES1
22405034010497,22398783010497,2,CMS251,CMS2
22405035010497,22398784010497,1,CFS218,CFS2
25071143010900,25071141010900,1,CM,CM
25071378010900,25071376010900,1,CFS212,CFS2
22404998010497,22398777010497,1,CFS218,CFS2
13198790010497,13198787010497,1,CHS251,CHS2
22405041010497,22398787010497,1,CMS351,CMS3
22405042010497,22398787010497,2,CMS351,CMS3
22405008010497,22398779010497,1,CMS244,CMS2
26127582010900,26127580010900,1,CHF132,CHF1
25078805010900,25078802010900,1,CHS138,CHS1
25078259010900,25078257010900,1,CHS135,CHS1
25077630010900,25077628010900,1,CEF341,CEF3
22405319010497,22398820010497,1,CHS141,CHS1
22405315010497,22398819010497,1,CEF341,CEF3
22405313010497,22398818010497,1,CMS353,CMS3
25076201010900,25076199010900,1,CMS241,CMS2
22405336010497,22398825010497,1,CFS231,CFS2
22405329010497,22398824010497,1,CHF132,CHF1
22405275010497,22398814010497,1,CFS352,CFS3
25076811010900,25076809010900,1,CHF4,CHF4
25076640010900,25076638010900,1,CM,CM
25077879010900,25077876010900,1,CHS251,CHS2
25076069010900,25076062010900,2,HB,HB
25078483010900,25078480010900,1,CHF133,CHF1
13199174010497,13199171010497,1,CMS350,CMS3
25077314010900,25077311010900,1,CHF132,CHF1
25077320010900,25077311010900,3,CHF132,CHF1
13198975010497,13198972010497,1,CFS228,CFS2
22405350010497,22398826010497,1,CHF132,CHF1
22405328010497,22398823010497,1,CFS229,CFS2
25076426010900,25076424010900,1,CH,CH
22405261010497,22398812010497,1,CMS244,CMS2
22405326010497,22398822010497,1,CFS352,CFS3
25079129010900,25079127010900,1,CHS513,CHS5
13199442010497,13199439010497,1,CH,CH
24826610010900,24826607010900,1,CFS218,CFS2
24827168010900,24827166010900,1,CHS5,CHS5
24826190010900,24826188010900,1,CHF4,CHF4
24828222010900,24828219010900,1,CFS228,CFS2
13199955010497,13199952010497,1,CCS211,CCS2
22405454010497,22398844010497,1,CHF132,CHF1
22405408010497,22398837010497,1,CHS143,CHS1
22405428010497,22398839010497,1,CHF132,CHF1
22405429010497,22398839010497,2,CHF132,CHF1
22405453010497,22398843010497,2,CMS252,CMS2
24826997010900,24826994010900,1,CHF4,CHF4
22405424010497,22398838010497,1,CES426,CES4
24827441010900,24827439010900,1,CFS233,CFS2
22405457010497,22398845010497,1,CES112,CES1
24828604010900,24828602010900,1,CHF4,CHF4
24827892010900,24827889010900,1,CHF134,CHF1
13199769010497,13199766010497,1,CF,CF
22405432010497,22398840010497,1,CHS513,CHS5
22405406010497,22398836010497,1,CFS218,CFS2
22405445010497,22398842010497,1,CHF134,CHF1
24863460010900,24863458010900,1,CHS137,CHS1
24863462010900,24863458010900,2,CHS138,CHS1
22404049010497,22398662010497,1,CDS255,CDS2
22404050010497,22398662010497,2,CHS331,CHS3
22404073010497,22398667010497,1,CHS334,CHS3
22404067010497,22398665010497,1,CHS331,CHS3
22404025010497,22398659010497,1,CHS331,CHS3
24883196010900,24883193010900,1,CSF111,CSF1
24883198010900,24883193010900,2,CSF111,CSF1
24885080010900,24885078010900,1,CHF132,CHF1
24850341010900,24850339010900,1,CD,CD
24849607010900,24849605010900,1,CD,CD
24849751010900,24849749010900,1,CDS255,CDS2
